Sl. No.,Test.Set.Name,Test.Name,Test.Id,Req.Id,Requirement.Name,LastCycleID,LastCycle.1.Runstatus,RegWt,ReqSize,ReqQuality,ActualResult,PredictedResult
1115,QC_5221_Authorize,[1]QC_5221_011_IT_WS_Bag Enquiry_Authorize Bags_Few OK and not OK_All Ok and All Not OK,32042,7035,"CR 5221 ->HKG: Add 'Reflight' and ""Authorize"" action in the Bag Enquiry screen on IWS",14,0,0,3,2,0,0
1116,QC_5221_Reflight_Scenario,[1]QC_5221_012_IT_WS_Bag Enquiry_Reflight Bag_Single bag_Multiple bags_Unknown Bag_Duplicate Bag,32043,7035,"CR 5221 ->HKG: Add 'Reflight' and ""Authorize"" action in the Bag Enquiry screen on IWS",7,0,34,3,2,0,0
1117,QC_5221_Reflight_Scenario,[1]QC_5221_013_IT_WS_Bag Enquiry_Reflight Bag_ToStop_Stopped_ToOffloadDeleted_ToOffloadBUM,32044,7035,"CR 5221 ->HKG: Add 'Reflight' and ""Authorize"" action in the Bag Enquiry screen on IWS",8,0,2,3,2,0,0
1118,QC_5221_Reflight_Scenario,[1]QC_5221_014_IT_WS_Bag Enquiry_Reflight Bag_Loaded_On Aircraft and Inactive Bag,32045,7035,"CR 5221 ->HKG: Add 'Reflight' and ""Authorize"" action in the Bag Enquiry screen on IWS",8,0,2,3,2,0,0
1119,QC_5221_Reflight_Closed_Depart_Cancelled_Flights_NotLoaded_Senarios,[1]QC_5221_015_IT_WS_Bag Enquiry_Reflight Bag_Bag of Closed_Departed_Cancelled flight,32046,7035,"CR 5221 ->HKG: Add 'Reflight' and ""Authorize"" action in the Bag Enquiry screen on IWS",9,0,2,3,2,0,0
1120,QC_5221_Reflight_Closed_Depart_Cancelled_Flights_NotLoaded_Senarios,[1]QC_5221_016_IT_WS_Bag Enquiry_Reflight Bag_Not Ok Bags,32047,7035,"CR 5221 ->HKG: Add 'Reflight' and ""Authorize"" action in the Bag Enquiry screen on IWS",9,0,2,3,2,0,0
1121,QC_5221_Authorize,[1]QC_5221_004_IT_WS_Bag Enquiry_Authorize Bags_No ATL_Inactive_ToStop_Stopped,32075,7035,"CR 5221 ->HKG: Add 'Reflight' and ""Authorize"" action in the Bag Enquiry screen on IWS",14,0,0,3,2,0,0
1122,Bag menu,[1]007_5063_HHT_ReflightBag_ToDiffRoute,74565,7039,WS_Jan'14,0,0,0,0,0,0,0
1123,Bag menu,[1]008_5063_HHT_ReflightBag_ToBagFinalDest,74566,7039,WS_Jan'14,0,0,0,0,0,0,0
1124,Bag menu,[1]QC 4802_009_verify the Bag Enquiry report is sorted correctly on event time when a bag is rerouted from flight C to flight A by sending the BSM CHG,63566,7047,QC 4933 -> Enhancement to deal with BSMs generated by BagConnect,12,0,0,1,1,0,0
1125,Bag menu,[1]QC 4802_011_verify the Bag Enquiry report is sorted correctly on event time when a bag is rerouted from flight B to flight C by Reflighting,63568,7049,QC 5115 -> IB implementation> Database Export,12,0,0,2,1,0,0
1126,Bag menu,[1]QC 5671_001_IT_WS_Verify that bag having 2 irregularities should be successfully loaded into BHE and system should not go into infinite loop_Dest not on Route n pax CI as Never Load,63840,7049,QC 5115 -> IB implementation> Database Export,12,0,0,2,1,0,0
1127,HKG FIDS,[1]CR5230_IT_001_Single route departure and arrival flight_create and update,32933,7052,QC 5230 ->HKG only: Support shared table FIDS interface,0,0,0,0,0,0,0
1128,HKG FIDS,[1]CR5230_IT_002_Multileg deparute and arrival flight_create and update,32934,7052,QC 5230 ->HKG only: Support shared table FIDS interface,0,0,0,0,0,0,0
1129,HKG FIDS,[1]CR5230_IT_003_Depart or arrive and redepart or rearrive an existing departure or arrival flight,32935,7052,QC 5230 ->HKG only: Support shared table FIDS interface,0,0,0,0,0,0,0
1130,HKG FIDS,[1]CR5230_IT_004_Update ETD or ETA and ATD or ATA of a departure or arrival flight,32936,7052,QC 5230 ->HKG only: Support shared table FIDS interface,0,0,0,0,0,0,0
1131,HKG FIDS,[1]CR5230_IT_010_Create a departure and arrival flight with same origin and destination,32942,7052,QC 5230 ->HKG only: Support shared table FIDS interface,0,0,0,0,0,0,0
1132,HKG FIDS,[1]CR5230_IT_011_Update first route of multileg departure and arrival flight after creating bags for first route,32943,7052,QC 5230 ->HKG only: Support shared table FIDS interface,0,0,0,0,0,0,0
1133,Defect Retesting,[1]CR5230_FG_021_Arrive and rearrive an existing arrival flight,32964,7052,QC 5230 ->HKG only: Support shared table FIDS interface,0,0,0,0,0,0,0
1134,Departure Flight menu,[1]CR5272_IT_001_Bags to loads_UI validation_Onward bags_ OOG bags_ Auto Refresh,74884,7054,QC 5272 ->MIAL Enhancement to allow display of OOG  bag totals on HHT,0,0,0,0,0,0,0
1135,Departure Flight menu,[1]CR5272_IT_002_Bags To Load_Route validation_ Single and multi leg flight,74885,7054,QC 5272 ->MIAL Enhancement to allow display of OOG  bag totals on HHT,0,0,0,0,0,0,0
1136,Departure Flight menu,[1]CR5272_IT_003_Bags To Load_Auto refresh_ All pages,74886,7054,QC 5272 ->MIAL Enhancement to allow display of OOG  bag totals on HHT,3,0,2,1,3,0,0
1137,Departure Flight menu,[1]CR5272_IT_004_Bags To Load_OOG Bag counts,74887,7054,QC 5272 ->MIAL Enhancement to allow display of OOG  bag totals on HHT,0,0,0,0,0,0,0
1138,Departure Flight menu,[1]CR5272_IT_005_Bags To Load_OOG Bag counts_Alternative Flow,74888,7054,QC 5272 ->MIAL Enhancement to allow display of OOG  bag totals on HHT,0,0,0,0,0,0,0
1139,Departure Flight menu,[1]CR5272_IT_006_Bags To Load_Onward bag counts,74889,7054,QC 5272 ->MIAL Enhancement to allow display of OOG  bag totals on HHT,0,0,0,0,0,0,0
1140,Departure Flight menu,[1]CR5272_IT_007_Bags To Load_Onward bag counts_Alternative flow,74890,7054,QC 5272 ->MIAL Enhancement to allow display of OOG  bag totals on HHT,0,0,0,0,0,0,0
1141,Departure Flight menu,[1]CR5272_IT_008_Bags To Load_Route validation_ Single and multi leg flight_FIDS,74891,7054,QC 5272 ->MIAL Enhancement to allow display of OOG  bag totals on HHT,0,0,0,0,0,0,0
1142,BHE & HOLD_BAG Menu,[1]QC5368_IT_001_MarkedBag_PageCrash_Bag Mark as All,74409,7056,"QC 5368 ->IWS Marked Bags> Application crashes when hyperlinks in paginated screens are clicked to navigate to Bag Enquiry. First page is fine, subsequent pages lead to application crashes.",0,0,0,0,0,0,0
1143,BHE & HOLD_BAG Menu,[1]QC5368_IT_002_MarkedBag_PageCrash_Query Filter,74410,7056,"QC 5368 ->IWS Marked Bags> Application crashes when hyperlinks in paginated screens are clicked to navigate to Bag Enquiry. First page is fine, subsequent pages lead to application crashes.",0,0,0,0,0,0,0
1144,QC 5647,[1]QC_5378_04_IT_CTRL button highlight between the UI action buttons and the input fields in HHT 9500 on Arrival Flights menu.,32919,7058,QC 5378 -> MC 9500 > The Toggle Control function fails to work in several screens of the HHT MC 9500.,9,0,0,1,1,0,0
1145,QC 5647,[1]QC_5378_05_IT_CTRL button highlight between the UI action buttons and the input fields in HHT 9500 on Message Centre menu_Manage Alerts,32920,7058,QC 5378 -> MC 9500 > The Toggle Control function fails to work in several screens of the HHT MC 9500.,4,0,0,1,1,0,0
1146,BIM,[1]QC_5439_01_IT_BSM with .X containing NON_SEL_DEF_PRE components and any other component with CLR,74411,7066,"QC 5439 ->IATA change to add ""PRE"" to the valid ""Security Screening Instruction"" in the .X/ element",0,0,0,0,0,0,0
1147,BIM,[1]QC_5439_03_IT_BUM with .X containing NON_SEL_DEF_PRE components with CLR,74413,7066,"QC 5439 ->IATA change to add ""PRE"" to the valid ""Security Screening Instruction"" in the .X/ element",0,0,0,0,0,0,0
1148,BIM,[1]QC_5439_04_IT_BPM with .X containing NON_SEL_DEF_PRE components with CLR,74414,7066,"QC 5439 ->IATA change to add ""PRE"" to the valid ""Security Screening Instruction"" in the .X/ element",0,0,0,0,0,0,0
1149,BIM,[1]QC_5439_05_IT_BTM with .X containing NON_SEL_DEF_PRE components with CLR,74415,7066,"QC 5439 ->IATA change to add ""PRE"" to the valid ""Security Screening Instruction"" in the .X/ element",0,0,0,0,0,0,0
1150,BIM,[1]QC_5439_06_IT_BMM with .X containing NON_SEL_DEF_PRE components with CLR,74416,7066,"QC 5439 ->IATA change to add ""PRE"" to the valid ""Security Screening Instruction"" in the .X/ element",0,0,0,0,0,0,0
1151,Bag menu,[1]QC 5671_004_IT_WS_Verify that bag having 2 irregularities should be successfully loaded into BHE and system should not go into infinite loop_Dest not on Route n X Ray REJ,63841,7067,QC 5489 ->Billing Interface - Files are not transferred to the destination via FTP channel,12,0,0,1,1,0,0
1152,Bag menu,[1]1.0.3_Delete RFL Code,45984,7068,QC 5502 ->SOTI needs to be upgraded to the latest version.,4,0,0,1,1,0,0
1153,Departure Flight menu,[1]QC4982_002_WS_ Bag List Enquiry_ Verify that bags list should be sorted by class and then by Bag tag ID for PRIO bags and ECON bags,63428,7075,QC 5562 ->ANA FIDS -> A large schedule message is only part processed or not processed because of the system interface memory issues,2,0,0,1,1,0,0
1154,CR_4917_003_WS_Bag List Enquiry,[1]QC4982_002_WS_ Bag List Enquiry_ Verify that bags list should be sorted by class and then by Bag tag ID for PRIO bags and ECON bags,63428,7075,QC 5562 ->ANA FIDS -> A large schedule message is only part processed or not processed because of the system interface memory issues,2,0,0,1,1,0,0
1155,Departure Flight menu,[1]CR_4357_001_WS_ Departure  Connecting Bags_ Verify that Print Button should get enabled after Selecting a Departure flight,62083,7076,QC 5583 ->LED FIDS> Change required in the formats passed for Airline Code and Flight Number,0,0,0,0,0,0,0
1156,Departure Flight menu,[1]QC_4512_001_WS_Verify the sorting in Departure  Transfer Summary Report,62866,7078,QC 5595 ->HHT Scan Arrival Bags -> Outgoing BPM on arrival scan of terminating bags have wrong station in the .V element and do not show audit for track in the bag history.,0,0,0,0,0,0,0
1157,Departure Flight menu,[1]QC5317_001_IWS Connecting Bags Screen using IE and pressing the ENTER button  after selecting an Arrival Flight in the Departure Connecting Bags screen should not lead to an unexpected error,63810,7079,QC 5596 ->Receiving a BPM with a .X element before the BSM (without a .X) causes the .X data to be 'lost',0,0,0,0,0,0,0
1158,Departure Flight menu,[1]001_BM6.0_ Basic Flow1_Enquire Departure Flight Report (Flight Monitor ),62080,7080,"QC 5616 ->FCO-Bagmanager Workstation Page crashes when attempting to create a role for a user when there are more than 399 users created for a company., Ported QC for 5613",2,0,0,1,3,1,0
1159,BM6_PS,[1]QC5119_001_IT_Passenger Summary Screen_with and without priviledge,32220,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,15,0,0,3,1,0,0
1160,BM6_PS,[1]QC5119_002_IT_Passenger Summary Screen_UI verification,32221,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,15,0,0,3,1,0,0
1161,BM6_PS,[1]QC5119_003_IT_Passenger Summary Screen_Live Clock with Time Zone,32222,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,15,0,0,3,1,0,0
1162,BM6_PS,[1]QC5119_007_IT_PassengerSummary_To_ BagEnquiry,32226,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,16,0,32,3,1,0,0
1163,BM6_PS,[1]QC5119_008_IT_PassengerSummary_Perform action on bag,32227,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,16,0,32,3,1,0,0
1164,BM6_PS,[1]QC5119_009_IT_PassengerSummary_Perform action on bag_UserDontHavePrivilage,32228,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,15,0,0,3,1,0,0
1165,BM6_PS,[1]QC5119_010_IT_PassengerSummary_Exception Flow,32229,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,15,0,0,3,1,0,0
1166,BM6_PS,[1]QC5119_013_IT_PassengerSummary_ForceLoad and Move Bag,32232,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,15,0,0,3,1,0,0
1167,BM6_PS,[1]QC5119_014_IT_PassengerSummary_OverruleSeg_OverruleCapacity,32233,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,15,0,0,3,1,0,0
1168,BM6_PS,[1]QC5119_016_IT_PassengerSummary_Change FlightStatus,32235,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,15,0,0,3,1,0,0
1169,BM6_PS,[1]QC5119_017_IT_PassengerSummary_Query_Deleted_BUM_Bags and ETD_Plus_Minus_SymbolVerification,32236,7096,QC 5119 ->IB Implementation> Passenger Summary screen development,15,0,0,3,1,0,0
1170,BHE & Hold menu,[1]QC5170_001_IT_HHT_Merge FrmTo Holds_BHE to BHE,74863,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1171,BHE & Hold menu,[1]QC5170_002_IT_HHT_Merge FrmTo Holds_PositionedBHE to BHE,74864,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1172,BHE & Hold menu,[1]QC5170_003_IT_HHT_Merge FrmTo Holds_PositionedBHE to PositionedBHE,74865,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1173,BHE & Hold menu,[1]QC5170_004_IT_HHT_Merge BHE to BHE,74866,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1174,BHE & Hold menu,[1]QC5170_005_IT_HHT_Merge FrmTo Holds_BHE to PositionedBHE,74867,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1175,BHE & Hold menu,[1]QC5170_006_IT_HHT_Merge fromTo holds_Overrule merge,74868,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1176,BHE & Hold menu,[1]QC5170_007_IT_HHT_Merge fromTo holds_Force merge,74869,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1177,BHE & Hold menu,[1]QC5170_008_IT_HHT_MergeFrmTo holds_Maximum capacity reached,74870,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1178,BHE & Hold menu,[1]QC5170_009_IT_HHT_MergeFrmTo holds_Verify BPM sent,74871,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1179,BHE & Hold menu,[1]QC5170_010_IT_HHT_Merge fromTo holds_Overrule merge_NOA bags,74872,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1180,BHE & Hold menu,[1]QC5170_011_IT_HHT_Merge fromTo holds_No authority Force or overrule  merge,74873,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1181,BHE & Hold menu,[1]QC5170_012_IT_HHT_Merge fromTo holds_BHE containing ToStop bags,74874,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1182,BHE & Hold menu,[1]QC5170_013_IT_HHT_MergeFrom To hold,74875,7099,QC 5170 ->HHT Merge from/to Holds> Merge BHE to BHE not allowed in this function where there is no reason to not allow it,0,0,0,0,0,0,0
1183,Departure Flight Menu,[1]QC_4947_001_IT_WS_Verify the count of Heavy bags at Manifest Summary Report_BSM created Heavy bags,74391,7111,QC 4947 ->Enhancement:  Add a count of 'total heavy bags loaded' to the manfest summary printout,0,0,0,0,0,0,0
1184,Departure Flight Menu,[1]QC_4947_002_IT_WS_Verify the count of Heavy bags at Manifest Summary Report_Bags marked as Heavy through HHT,74392,7111,QC 4947 ->Enhancement:  Add a count of 'total heavy bags loaded' to the manfest summary printout,0,0,0,0,0,0,0
1185,Departure Flight Menu,[1]QC_4947_003_IT_WS_Verify the count of Heavy bags at Manifest Summary Report_Bags tracked as Heavy through HHT Track Bag,74393,7111,QC 4947 ->Enhancement:  Add a count of 'total heavy bags loaded' to the manfest summary printout,0,0,0,0,0,0,0
1186,Departure Flight Menu,[1]QC_4947_004_IT_WS_Verify the count of Heavy bags at Manifest Summary Report_Unknown bags_Bags marked as HVY from HHT Bag Enquiry screen,74394,7111,QC 4947 ->Enhancement:  Add a count of 'total heavy bags loaded' to the manfest summary printout,0,0,0,0,0,0,0
1187,Misc & Common,[1]QC_5117_003_IT_HHT_Verify the count of ToOffload bags after move flight content_BHE & Hold menu screens,74856,7113,QC 5117 ->Move Flight Contents:  BHE Offload counts are wrong,0,0,0,0,0,0,0
1188,Misc & Common,[1]QC_5117_004_IT_HHT_Verify the count of ToOffload bags after move flight content_Departure Flight menu screens,74857,7113,QC 5117 ->Move Flight Contents:  BHE Offload counts are wrong,0,0,0,0,0,0,0
1189,WS_AssignBHE_SameBHE_WithinFlight & DifferentFlights_1A,[1]QC_5660_001_WS_AssignBHE_Verify the Assign  BHE  in continuous mode for multiple CS in same type with same BHE,34216,7122,"CR 5660 -> IWS Manage CS and BHE -> Assign ULD on the IWS should work in continuous mode, same as position ULD.",14,0,0,3,3,0,0
1190,WS_AssignBHE_SameBHE_WithinFlight & DifferentFlights_1A,[1]QC_5660_002_WS_AssignBHE_Verify the Assign  BHE  in continuous mode for multiple CS in Different type with same BHE,34218,7122,"CR 5660 -> IWS Manage CS and BHE -> Assign ULD on the IWS should work in continuous mode, same as position ULD.",14,0,0,3,3,0,0
1191,WS_AssignBHE_SameBHE_WithinFlight & DifferentFlights_1A,[1]QC_5660_003_WS_AssignBHE_Verify the Assign BHE in continuous Mode for BHE Already in use for different flight,34219,7122,"CR 5660 -> IWS Manage CS and BHE -> Assign ULD on the IWS should work in continuous mode, same as position ULD.",14,0,0,3,3,0,0
